country,field,year,disclosed_investment,estimated_investment,complete,pillar,is_group
Australia,Telecommunications,2021,1.0,1,True,investment,False
Australia,Telecommunications,2023,1.0,3,True,investment,False
Australia,Telecommunications,2024,3.0,3,True,investment,False
Australia,Telecommunications,2025,0.0,0,False,investment,False
Australia,Transportation,2015,0.0,0,True,investment,False
Australia,Transportation,2016,4.0,48,True,investment,False
Australia,Transportation,2017,0.0,0,True,investment,False
Australia,Transportation,2018,6.0,6,True,investment,False
Australia,Transportation,2019,11.0,13,True,investment,False
Australia,Transportation,2020,5.0,5,True,investment,False
Australia,Transportation,2021,12.0,398,True,investment,False
Australia,Transportation,2022,30.0,47,True,investment,False
Australia,Transportation,2023,,25,True,investment,False
Australia,Transportation,2024,2.0,5,True,investment,False
Australia,Transportation,2025,3.0,3,False,investment,False
Austria,All,2015,2.0,2,True,investment,False
Austria,All,2016,4.0,6,True,investment,False
Austria,All,2017,13.0,16,True,investment,False
Austria,All,2018,8.0,36,True,investment,False
Austria,All,2019,20.0,117,True,investment,False
Austria,All,2020,33.0,86,True,investment,False
Austria,All,2021,150.0,294,True,investment,False
Austria,All,2022,83.0,88,True,investment,False
Austria,All,2023,103.0,251,True,investment,False
Austria,All,2024,168.0,830,True,investment,False
Austria,All,2025,94.0,622,False,investment,False
Austria,Biotechnology,2015,1.0,1,True,investment,False
Austria,Biotechnology,2016,2.0,2,True,investment,False
Austria,Biotechnology,2017,0.0,0,True,investment,False
Austria,Biotechnology,2018,1.0,1,True,investment,False
Austria,Biotechnology,2019,2.0,7,True,investment,False
Austria,Biotechnology,2020,3.0,3,True,investment,False
Austria,Biotechnology,2021,76.0,76,True,investment,False
Austria,Biotechnology,2022,1.0,1,True,investment,False
Austria,Biotechnology,2023,2.0,2,True,investment,False
Austria,Biotechnology,2024,,7,True,investment,False
Austria,Biotechnology,2025,,286,False,investment,False
Austria,Community and Lifestyle,2016,0.0,1,True,investment,False
Austria,Community and Lifestyle,2019,,2,True,investment,False
Austria,Community and Lifestyle,2023,0.0,0,True,investment,False
Austria,Computer Vision,2015,0.0,0,True,investment,False
Austria,Computer Vision,2016,1.0,1,True,investment,False
Austria,Computer Vision,2017,1.0,1,True,investment,False
Austria,Computer Vision,2018,1.0,1,True,investment,False
Austria,Computer Vision,2019,0.0,0,True,investment,False
Austria,Computer Vision,2020,1.0,1,True,investment,False
Austria,Computer Vision,2021,5.0,5,True,investment,False
Austria,Computer Vision,2022,,2,True,investment,False
Austria,Computer Vision,2023,2.0,17,True,investment,False
Austria,Computer Vision,2024,0.0,0,True,investment,False
Austria,Computer Vision,2025,20.0,20,False,investment,False
Austria,Consumer goods,2015,0.0,0,True,investment,False
Austria,Consumer goods,2016,1.0,1,True,investment,False
Austria,Consumer goods,2017,1.0,1,True,investment,False
Austria,Consumer goods,2018,1.0,2,True,investment,False
Austria,Consumer goods,2019,0.0,0,True,investment,False
Austria,Consumer goods,2020,1.0,14,True,investment,False
Austria,Consumer goods,2021,2.0,2,True,investment,False
Austria,Consumer goods,2023,0.0,0,True,investment,False
Austria,Consumer goods,2024,6.0,6,True,investment,False
Austria,Consumer goods,2025,,27,False,investment,False
Austria,Cyber Security,2023,0.0,0,True,investment,False
Austria,Cyber Security,2024,0.0,0,True,investment,False
Austria,Data and analytics,2015,1.0,1,True,investment,False
Austria,Data and analytics,2016,3.0,4,True,investment,False
Austria,Data and analytics,2017,5.0,6,True,investment,False
Austria,Data and analytics,2018,5.0,30,True,investment,False
Austria,Data and analytics,2019,12.0,109,True,investment,False
Austria,Data and analytics,2020,17.0,23,True,investment,False
Austria,Data and analytics,2021,102.0,174,True,investment,False
Austria,Data and analytics,2022,18.0,22,True,investment,False
Austria,Data and analytics,2023,28.0,142,True,investment,False
Austria,Data and analytics,2024,24.0,634,True,investment,False
Austria,Data and analytics,2025,37.0,545,False,investment,False
Austria,Education,2016,,0,True,investment,False
Austria,Education,2017,1.0,1,True,investment,False
Austria,Education,2018,0.0,1,True,investment,False
Austria,Education,2019,1.0,1,True,investment,False
Austria,Education,2021,0.0,0,True,investment,False
Austria,Education,2022,1.0,1,True,investment,False
Austria,Education,2023,,4,True,investment,False
Austria,Education,2024,2.0,2,True,investment,False
Austria,Energy and natural resources,2016,0.0,0,True,investment,False
Austria,Energy and natural resources,2017,2.0,2,True,investment,False
Austria,Energy and natural resources,2018,,2,True,investment,False
Austria,Energy and natural resources,2019,0.0,0,True,investment,False
Austria,Energy and natural resources,2020,2.0,8,True,investment,False
Austria,Energy and natural resources,2021,2.0,65,True,investment,False
Austria,Energy and natural resources,2022,2.0,2,True,investment,False
Austria,Energy and natural resources,2023,4.0,89,True,investment,False
Austria,Energy and natural resources,2024,5.0,25,True,investment,False
Austria,Energy and natural resources,2025,3.0,3,False,investment,False
Austria,Finance,2015,1.0,1,True,investment,False
Austria,Finance,2016,0.0,0,True,investment,False
Austria,Finance,2017,0.0,0,True,investment,False
Austria,Finance,2018,2.0,3,True,investment,False
Austria,Finance,2019,0.0,7,True,investment,False
Austria,Finance,2020,3.0,3,True,investment,False
Austria,Finance,2021,19.0,19,True,investment,False
Austria,Finance,2022,3.0,3,True,investment,False
Austria,Finance,2023,13.0,13,True,investment,False
Austria,Finance,2024,4.0,128,True,investment,False
Austria,Finance,2025,4.0,25,False,investment,False
Austria,General purpose,2015,1.0,1,True,investment,False
Austria,General purpose,2016,2.0,3,True,investment,False
Austria,General purpose,2017,5.0,6,True,investment,False
Austria,General purpose,2018,4.0,30,True,investment,False
Austria,General purpose,2019,12.0,108,True,investment,False
Austria,General purpose,2020,16.0,29,True,investment,False
Austria,General purpose,2021,101.0,182,True,investment,False
Austria,General purpose,2022,19.0,23,True,investment,False
Austria,General purpose,2023,28.0,142,True,investment,False
Austria,General purpose,2024,23.0,534,True,investment,False
Austria,General purpose,2025,36.0,543,False,investment,False
Austria,Hardware,2015,0.0,0,True,investment,False
Austria,Hardware,2016,1.0,1,True,investment,False
Austria,Hardware,2017,3.0,3,True,investment,False
Austria,Hardware,2018,1.0,3,True,investment,False
Austria,Hardware,2019,0.0,20,True,investment,False
Austria,Hardware,2020,12.0,25,True,investment,False
Austria,Hardware,2021,7.0,77,True,investment,False
Austria,Hardware,2022,1.0,2,True,investment,False
Austria,Hardware,2023,3.0,3,True,investment,False
Austria,Hardware,2024,11.0,32,True,investment,False
Austria,Hardware,2025,22.0,52,False,investment,False
Austria,Healthcare and Life Sciences,2015,0.0,0,True,investment,False
Austria,Healthcare and Life Sciences,2016,1.0,1,True,investment,False
Austria,Healthcare and Life Sciences,2017,2.0,2,True,investment,False
Austria,Healthcare and Life Sciences,2018,2.0,3,True,investment,False
Austria,Healthcare and Life Sciences,2019,9.0,10,True,investment,False
Austria,Healthcare and Life Sciences,2020,3.0,8,True,investment,False
Austria,Healthcare and Life Sciences,2021,63.0,63,True,investment,False
Austria,Healthcare and Life Sciences,2022,3.0,3,True,investment,False
Austria,Healthcare and Life Sciences,2023,9.0,25,True,investment,False
Austria,Healthcare and Life Sciences,2024,2.0,9,True,investment,False
Austria,Healthcare and Life Sciences,2025,8.0,364,False,investment,False
Austria,Information Technology,2015,1.0,1,True,investment,False
Austria,Information Technology,2016,2.0,3,True,investment,False
Austria,Information Technology,2017,3.0,4,True,investment,False
Austria,Information Technology,2018,3.0,6,True,investment,False
Austria,Information Technology,2019,1.0,75,True,investment,False
Austria,Information Technology,2020,6.0,36,True,investment,False
Austria,Information Technology,2021,36.0,101,True,investment,False
Austria,Information Technology,2022,13.0,15,True,investment,False
Austria,Information Technology,2023,8.0,94,True,investment,False
Austria,Information Technology,2024,22.0,503,True,investment,False
Austria,Information Technology,2025,4.0,117,False,investment,False
Austria,Lending and Investments,2019,0.0,0,True,investment,False
Austria,Lending and Investments,2020,1.0,1,True,investment,False
Austria,Lending and Investments,2021,2.0,2,True,investment,False
Austria,Lending and Investments,2024,3.0,3,True,investment,False
Austria,Lending and Investments,2025,3.0,3,False,investment,False
Austria,Manufacturing,2018,0.0,0,True,investment,False
Austria,Manufacturing,2021,0.0,0,True,investment,False
Austria,Manufacturing,2022,3.0,3,True,investment,False
Austria,Manufacturing,2023,0.0,0,True,investment,False
Austria,Manufacturing,2024,4.0,5,True,investment,False
Austria,Manufacturing,2025,,286,False,investment,False
Austria,Media and Entertainment,2016,0.0,2,True,investment,False
Austria,Media and Entertainment,2017,,0,True,investment,False
Austria,Media and Entertainment,2018,0.0,20,True,investment,False
Austria,Media and Entertainment,2019,1.0,3,True,investment,False
Austria,Media and Entertainment,2020,,20,True,investment,False
Austria,Media and Entertainment,2021,16.0,16,True,investment,False
Austria,Media and Entertainment,2022,1.0,1,True,investment,False
Austria,Media and Entertainment,2024,0.0,0,True,investment,False
Austria,Media and Entertainment,2025,0.0,0,False,investment,False
Austria,"Military, public safety and government",2018,,0,True,investment,False
Austria,"Military, public safety and government",2019,,0,True,investment,False
Austria,"Military, public safety and government",2021,5.0,5,True,investment,False
Austria,"Military, public safety and government",2022,,2,True,investment,False
Austria,"Military, public safety and government",2023,2.0,2,True,investment,False
Austria,"Mobile, platforms & Internet services",2016,1.0,1,True,investment,False
Austria,"Mobile, platforms & Internet services",2017,3.0,5,True,investment,False
Austria,"Mobile, platforms & Internet services",2018,0.0,22,True,investment,False
Austria,"Mobile, platforms & Internet services",2019,1.0,3,True,investment,False
Austria,"Mobile, platforms & Internet services",2020,9.0,37,True,investment,False
Austria,"Mobile, platforms & Internet services",2021,6.0,6,True,investment,False
Austria,"Mobile, platforms & Internet services",2022,1.0,3,True,investment,False
Austria,"Mobile, platforms & Internet services",2023,2.0,8,True,investment,False
Austria,"Mobile, platforms & Internet services",2024,0.0,480,True,investment,False
Austria,"Mobile, platforms & Internet services",2025,0.0,84,False,investment,False
Austria,NLP,2015,1.0,1,True,investment,False
Austria,NLP,2016,0.0,0,True,investment,False
Austria,NLP,2019,,6,True,investment,False
Austria,NLP,2020,,0,True,investment,False
Austria,NLP,2021,15.0,15,True,investment,False
Austria,NLP,2022,2.0,2,True,investment,False
Austria,NLP,2023,0.0,0,True,investment,False
Austria,NLP,2024,1.0,1,True,investment,False
Austria,NLP,2025,1.0,1,False,investment,False
Austria,Navigation and mapping,2017,,1,True,investment,False
Austria,Navigation and mapping,2021,5.0,5,True,investment,False
Austria,Navigation and mapping,2022,,2,True,investment,False
Austria,Navigation and mapping,2023,2.0,2,True,investment,False
Austria,Other,2016,0.0,0,True,investment,False
Austria,Other,2017,3.0,3,True,investment,False
Austria,Other,2018,0.0,0,True,investment,False
Austria,Other,2019,0.0,0,True,investment,False
Austria,Other,2020,10.0,10,True,investment,False
Austria,Other,2021,0.0,0,True,investment,False
Austria,Other,2022,1.0,1,True,investment,False
Austria,Other,2023,0.0,20,True,investment,False
Austria,Other,2024,1.0,1,True,investment,False
Austria,Other,2025,3.0,26,False,investment,False
Austria,Privacy and Security,2018,,0,True,investment,False
Austria,Privacy and Security,2019,0.0,0,True,investment,False
Austria,Privacy and Security,2021,0.0,0,True,investment,False
Austria,Privacy and Security,2023,0.0,0,True,investment,False
Austria,Privacy and Security,2024,0.0,336,True,investment,False
Austria,Privacy and Security,2025,,7,False,investment,False
Austria,Professional services,2018,1.0,2,True,investment,False
Austria,Professional services,2019,,68,True,investment,False
Austria,Professional services,2020,,1,True,investment,False
Austria,Professional services,2021,0.0,0,True,investment,False
Austria,Professional services,2022,2.0,2,True,investment,False
Austria,Professional services,2023,2.0,5,True,investment,False
Austria,Professional services,2024,11.0,31,True,investment,False
Austria,Professional services,2025,2.0,109,False,investment,False
Austria,Real estate,2016,0.0,0,True,investment,False
Austria,Real estate,2017,3.0,3,True,investment,False
Austria,Real estate,2019,0.0,0,True,investment,False
Austria,Real estate,2020,9.0,9,True,investment,False
Austria,Real estate,2021,6.0,8,True,investment,False
Austria,Real estate,2022,1.0,3,True,investment,False
Austria,Real estate,2023,2.0,6,True,investment,False
Austria,Real estate,2024,2.0,23,True,investment,False
Austria,Real estate,2025,1.0,12,False,investment,False
Austria,Robotics,2017,1.0,1,True,investment,False
Austria,Robotics,2020,9.0,9,True,investment,False
Austria,Robotics,2023,0.0,0,True,investment,False
Austria,Robotics,2024,0.0,2,True,investment,False
